Lon Lat HF(mW/m2) Age(Ma) Seds(m)
-165.92415 21.67 54.2679 98.2178508804 121.83
-153.2 21.7167 34.1452 86.9349921873 98.6982
-165.9525 21.6475 57.283 98.2739771493 122.049
-155.6083 21.6083 76.3312 81.3731192375 97.8867
-67.1 21.5667 71.9558 111.697191295 722.228
-60.5333 21.4667 58.3915 86.7283457161 156.072
67.2967 21.4717 79.7711 88.5055770211 1744.28
-151.5333 21.45 54.2334 84.3037317234 99.135
-57.602 21.405 115.547 73.3155223644 101.277
-22.7067 21.275 41.3157 141.203706574 1694.97
-154.0167 21.2333 42.1735 88.2032704024 97.0008
-153.4833 21.2 67.2791 87.3868379828 96.8866
-32.445 21.165 73.3228 83.9555273424 100.992
-21.295 21.2167 43.451 151.103592864 3269.54
134.8 21.2483 67.6933 69.3378013616 213.175
-161.565 21.0867 61.4982 98.8574339724 201.855
-65.05 21.1333 42.8422 103.39960324 501.121
-173.29165 20.98 59.2513 111.825327938 112.808
-173.2067 20.9717 57.2389 111.675951467 111.014
-173.12415 20.9775 58.7431 111.518964254 109.956
-69.368 21.0117 15.4151 127.177345562 763.691
-173.19915 20.92415 55.2283 111.695778295 110.002
-173.1233 20.9067 56.2293 111.567975861 107.715
-63.572 20.9017 133.213 97.1914751683 224.751
165.1167 20.8667 50.2795 164.94998289 179.066
-159.7 20.8 49.4065 93.5207138062 198.283
-152.0333 20.7833 71.3048 85.1702301967 98.9978
-66.4167 20.8167 64.7081 107.912495301 284.838
-32.3233 20.8 80.358 84.8583536935 103.21
-161.49 20.6533 55.4517 99.0068820912 203.112
-161.43 20.6783 55.4521 98.8039510111 202.947
-32.2183 20.67 49.2179 85.4547159841 102.325
-31.4633 20.6983 55.2427 88.7463703229 104.129
-24.5667 20.7017 51.8346 124.193082921 2115.33
-24.5092 20.7117 54.0412 124.482630655 2140.94
-161.6158 20.5992 57.4688 99.4453935573 203.231
-161.5267 20.5733 58.4789 99.2150560878 204.094
-34.1167 20.4667 58.2729 75.8722513146 101.969
-153.1333 20.45 63.2644 86.9786478111 97.1297
-56.6 20.3833 82.4091 67.1690723139 100.904
151.583 20.417 70.2205 159.120491154 99.0261
-160.1117 20.2517 55.4681 97.7930562428 208.143
167.325 20.2933 110.107 164.654226057 322.435
-160.2033 20.2083 62.5243 97.9116417189 206.98
-154.2167 20.25 37.1512 88.7453493076 95.072
-153.65 20.15 67.2746 87.8657889068 95.8976
-160.1867 20.065 52.4426 97.9546913343 208.208
-159.025 20.0683 55.4648 96.2263273767 205.247
-145.2667 20.1 62.2934 72.8233736355 100.789
-19.9767 20.0667 52.1643 162.107568114 3931.83
-165.9883 19.995 54.3871 104.849053513 182.567
-160.17585 20.025 58.9994 97.9602756604 208.732
-158.9983 20.03335 59.4965 96.2033230887 204.406
-158.8917 19.9667 52.4337 96.074715764 202.484
-154.275 20 63.2545 88.8999340534 93.9265
-151.15 19.9833 60.2641 83.8139897582 100.346
-158.865 19.9267 51.4243 96.0533265767 201.913
-154.1 19.9083 75.3072 88.64275355 95.9057
-152.95 19.8833 67.2882 86.7876549737 99.2646
-31.9 19.8667 54.2454 87.668464384 105.968
-24.485 19.9117 57.0701 124.204604908 1021.05
-24.4417 19.9283 49.8035 124.510848328 1020.59
146.1167 19.8667 62.4047 143.518121179 193.448
-29.0167 19.75 52.2162 100.450693609 103.774
-30.0967 19.6617 58.3025 95.7705998173 126.035
-26.08 19.6733 40.2694 114.694020028 851.589
-34.4167 19.65 57.2659 75.9707434982 101.152
-174.5833 19.4667 52.1997 115.380332841 102.625
-60.467 19.48 64.5678 83.9459038367 201.321
146.65 19.54 52.2477 144.358028725 142.385
-160.4717 19.3567 50.4186 98.7709519122 206.475
-160.4383 19.35585 60.502 98.7214199527 206.24
-61.5 19.4167 43.335 87.8223047631 180.981
67.9183 19.4467 55.7299 80.7242788294 1537.17
156.4167 19.45 33.0999 169.750346132 98.1198
-161.3167 19.3 107.878 100.068640741 203.018
-160.5767 19.285 55.4524 98.9699820712 203.318
-160.5267 19.3333 55.4578 98.8668906355 205.437
-159.0947 19.3423 51.4307 96.6901402596 206.117
-152.7583 19.2667 60.2631 86.5824476347 100.933
-26.1317 19.2517 39.4973 114.193893545 1023.15
-26.0267 19.3317 61.2971 114.952983765 1015.18
-24.455 19.35 77.6074 124.125986681 578.126
-160.495 19.2317 55.4544 98.8773864193 203.986
-157.333 19.15 62.2571 94.0411883413 99.2301
-153.9333 19.25 63.2621 88.531658917 98.0237
-26.2167 19.2333 32.2288 113.552828493 1026.42
-24.47415 19.22 72.971 123.954561147 563.018
-157.3333 19.1333 73.3035 94.0487068095 99.4964
-177.3167 19.0333 46.1645 120.718830959 97.279
-24.57415 18.9625 52.8625 122.966168373 986.245
-24.5333 18.9767 57.0193 123.326951886 993.302
-156.45 18.9 86.3478 92.7353205681 96.136
-28.9833 18.9483 67.5366 101.327791603 200.13
-24.61 18.93 53.9046 122.511416905 986.735
-167.7833 18.7167 63.5892 109.866142542 242.485
-24.5283 18.71 70.5286 122.122715591 999.645
-154.7 18.533 29.1293 89.9943326153 104.502
-59.983 18.483 125.851 80.7778117872 511.465
-28.14 18.5467 77.4138 105.396543452 469.912
-24.5333 18.5 63.2646 122.182737464 998.273
-21.055 18.4533 66.8762 150.998730108 1814.16
179.9083 18.5017 71.2638 125.044829777 104.054
-154 18.425 74.3318 88.8502585888 105.855
-24.545 18.37 77.7795 122.168048837 996.43
159.8167 18.45 44.2815 178.196408044 212.098
-173.3833 18.3 32.1207 114.323922891 100.894
-24.5575 18.285 58.5902 122.122417288 994.415
-170.4333 18.15 75.5312 115.419193535 188.199
-152.5417 18.15 63.2907 87.5389722707 107.56
-24.5667 18.19 60.1422 122.113114419 992.756
68.1267 18.2367 54.9692 73.5193196706 1586.55
152.2367 18.205 47.1923 155.808847281 125.901
-169.2133 18.135 59.3678 113.367120635 163.966
149.0467 18.1433 50.58 149.961981213 350.721
-59.1167 18.05 56.518 76.7327948818 200.989
-24.58 18.0033 59.0949 122.146697515 988.18
-24.545 18.0033 53.9112 122.390338585 989.438
149.6617 17.955 74.9845 151.782038107 404.004
-152.8333 17.8667 80.3877 88.3201133769 113.479
-24.6133 17.9417 53.9085 121.974164272 986.127
146.935 17.8633 25.1622 146.032051531 194.275
147.3017 17.8633 30.169 146.420875557 168.329
69.9517 17.7933 55.1822 76.050736514 1697.08
-158.41 17.68 49.2556 96.4593621439 126.834
-29.825 17.7233 51.245 98.1596211923 117.54
-26.94 17.655 92.5693 110.73088038 1025.53
-158.4583 17.6483 50.2642 96.554818858 128.94
-158.405 17.575 54.2812 96.5054228803 126.63
-153.2167 17.575 75.4135 89.3296443358 128.836
-72.2167 17.5667 53.4274 199.70241523 1628.73
-57.7167 17.5917 50.4827 70.5288266728 200.818
152.5 17.595 84.2833 156.730774008 105.035
152.7167 17.575 48.1601 157.010620221 104.328
-164.6833 17.5167 49.2473 106.508393322 128.694
-158.47085 17.51665 55.2918 96.6437606571 129.73
-158.4317 17.5433 54.2829 96.5651379777 127.65
152.9083 17.49 94.3088 157.325169524 102.992
-154.0667 17.3667 46.1998 91.4108731821 103.173
-173.85 17.25 45.165 121.458485454 99.92
-153.25 17.25 75.3999 89.5525417924 125
-152.55 17.2 39.1839 87.8927435875 110.542
-152.25 17.167 112.483 87.1746151849 100.01
-35.8217 17.1517 59.2845 70.1624951809 101.002
-32.35915 17.1975 61.267 87.6111021206 101.931
156.37 17.2 53.5593 173.49725489 343.889
-19.24 17.1417 38.1675 166.387063036 3667.3
-151.633 17.05 51.217 85.6847365028 97.688
-71.2333 17.0333 72.0441 194.381031945 995.963
-58.4 16.95 20.657 73.7133584023 689.062
-58.4667 16.8917 46.5392 74.0330922016 717.953
-58.2933 16.9017 42.4155 73.1001472029 719.62
-57.6333 16.9167 64.4419 69.5928514972 799.152
155.1333 16.9 61.4054 161.938793387 208.903
-176.4 16.75 50.2551 122.470751286 139.84
-154.183 16.817 146.617 92.0006844698 101.052
-58.89 16.7533 35.3529 76.0526874883 843.681
-57.8167 16.7833 13.5058 71.733637773 801.275
-57.6333 16.8 42.2192 72.9371742604 879.992
-59.05 16.7367 48.8294 76.9148014031 1294.37
-176.5167 16.5833 60.3592 123.121091857 164.286
-150.917 16.55 89.3933 83.9540593457 100.929
-58.912 16.5767 84.672 76.0545037631 1493.67
-57.88335 16.575 45.6864 75.5201382697 810.462
-31.6367 16.555 23.1 91.0588202174 102.85
-31.0883 16.6383 41.1742 93.2908065599 102.331
85.4 16.6333 60.0067 114.041572015 7984.88
-166.7833 16.4833 55.5428 111.063038362 256.794
-164.4083 16.4 54.2114 107.109434593 99.9475
-57.65 16.4 30.0169 76.4068398476 746.686
-21.7333 16.45 54.9437 147.268544251 1083.9
-17.935 16.3633 71.262 180.970672808 5655.34
-70.3333 16.2667 51.468 189.062635569 986.448
-58.6167 16.3 49.2541 81.9539105817 1050.5
-23.585 16.24 53.7863 132.815099592 965.71
-72.8 16.1333 52.5257 189.793585811 1007.79
-66.4833 16.1 49.4397 197.087001265 1030.83
179.7333 16.1333 55.3512 127.710958455 178.648
-179.1 16 45.3278 125.507347107 201.984
-64.2 15.9667 62.2488 196.720035299 1279.49
-57.75 15.9917 59.098 77.098759288 786.254
-149.45 15.817 60.2663 84.4887428691 102.049
-165.22 15.68 24.0985 109.004612762 106.256
-70.7167 15.6833 51.4732 188.121339718 987.681
-66.2 15.7167 56.1112 196.222818377 1330.64
-71.6667 15.6167 27.8048 188.390340723 1000.3
-143.817 15.467 54.2574 72.6249664436 101.283
-68.4 15.4667 45.209 187.470333234 921.631
-30.0333 15.5333 56.2876 98.5096137285 127.031
-73.2833 15.3833 74.1431 188.63683969 999.225
-69.1833 15.3833 54.47 186.916064504 929.003
-71 15.083 19.563 187.117058066 991.002
-155.3 14.95 58.2382 97.0234727859 101.25
-148.133 15.017 55.2488 81.7226447719 101.312
-20.9517 15.02 52.0416 150.456565711 1826.73
-73.8333 14.8333 47.3709 187.869558995 998.999
-69.3 14.7667 49.3491 185.794149086 936.873
154.05 14.8 52.2824 165.168299675 173.02
83.5833 14.7 75.632 121.819997139 8001.42
150.55 14.7 45.254 157.250200272 176.112
-72.5667 14.55 58.7124 186.80561262 1002.76
-70.95 14.6 47.3653 186.195360184 990.229
-70.85 14.6333 66.9197 186.214004656 985.809
-70.8333 14.6333 43.2393 186.206772894 984.998
-57.703 14.56855 41.2076 84.8043237586 1841.32
-57.60585 14.5675 51.2486 84.4254682065 1723.03
-17.49585 14.60085 93.7655 185.779991406 8716.94
-158.8777 14.481 64.2587 103.736346598 101.986
-146.317 14.483 44.2155 66.2513046933 99.0543
-68.7667 14.4333 54.4927 184.928593031 937.615
-68.55 14.45 46.263 184.862249494 934.184
-75.583 14.267 46.0099 187.613886149 1515.25
-57.335 14.335 66.9379 84.227412116 1736.29
-161.1333 14.1833 46.1802 107.634450019 100.517
-76.5333 14.1833 56.7292 187.879847607 1052.82
-71.083 14.217 58.7329 185.541363848 1011.3
-69.7667 14.1667 66.9132 184.865320934 977.933
-64.76 14.1733 93.2984 192.492697871 2006.45
-64.505 14.165 73.2147 192.412569591 2033.69
-64.4167 14.1667 95.5015 192.395417455 2035
-64.3333 14.1667 227.022 192.375222075 2025.99
-64.0833 14.2 230.979 192.393828509 1827.56
-64.0083 14.2117 84.9461 192.403609936 1634.14
-57.4 14.2167 70.5171 85.0418620357 1853.65
-57.1 14.2333 72.445 83.1131248828 1758.26
-34.4667 14.2 29.1349 77.5265214672 101.679
-64.8517 14.1483 74.1987 192.456244278 1999.01
151.6717 14.09 62.3082 159.277167085 156.089
166.8 14.1333 65.197 182.40329076 101.485
-179.2333 14.0333 53.2779 134.34768107 151.342
-74.8833 14 59.4836 186.828100062 2040.58
-71.7167 13.9833 71.4519 185.390293877 1179.07
-64.5833 14.0333 56.224 192.122479849 2023.67
145.765 13.9933 18.1082 149.263296473 182.466
-67.6167 13.7833 60.3505 187.45590682 2528.54
-71.6667 13.6833 59.1927 184.810375917 1864.82
-68.6333 13.7167 47.4965 183.506778024 1075.48
-71.9833 13.6 62.8339 184.805191565 2116.66
-65.9333 13.55 64.8738 191.393733641 2106.9
-64.5333 13.6333 61.5679 191.173159951 2041.84
-55.9833 13.4833 61.9857 78.5123119559 1832.93
156.8314 13.4353 49.5727 181.328242748 389.206
156.8755 13.3912 49.5225 181.535419739 355.553
-172.9167 13.3 59.2876 129.759320186 137.45
-76.9167 13.2 76.2714 186.325822566 2415.84
-56.367 13.15 120.044 80.3485039884 2130.86
126.4 13.2 31.3849 65.4339904785 247.987
-157.8033 13.1333 84.4023 103.078492187 120.24
-154.5333 13.1333 44.2201 96.8322581001 121.661
-57.582 13.1417 70.2061 91.2374312958 4059.61
160.555 12.995 54.556 184.28716699 346.283
-74.85 12.8833 57.8226 184.818418414 4191.33
126.217 12.917 24.4229 68.016640138 357.206
160.715 12.885 134.187 183.852227166 299.806
-27.7833 12.7833 53.8897 104.920754938 423.026
160.9117 12.7783 119.925 183.400406824 259.6
-157 12.4833 52.3787 102.250203925 182.419
-76.9667 12.5 84.4442 185.123349984 2664.62
-75.4 12.5 38.1042 184.393035889 4787.65
-76.7167 12.4333 60.2448 184.889879194 3052.88
-18.115 12.4267 59.9706 189.126173986 4809.58
-57.48065 12.30875 67.1777 95.3490063954 4972.53
-57.462 12.2233 96.3512 95.7088260335 5031.98
-54.25 12.25 60.3625 82.9117474258 1686
-74.9 12.0667 56.2766 183.39052814 5957.33
151.0167 12.075 46.2922 161.935119769 199.746
151.0833 12.0583 47.3056 162.315916104 205.769
151.52085 12.1299 48.0086 163.939049016 338.684
151.575 12.1208 47.5273 164.209627382 354.956
-175.6167 12.0167 67.2291 134.071126943 97.9923
-75.483 12 24.4745 183.54816677 5079.6
-75.4333 12 58.378 183.524691059 5138.16
-32.4167 11.9833 40.1863 76.114072078 101.153
-19.5083 12.035 47.5392 156.511073426 2389.69
151.13335 12.0458 46.8119 162.585167994 212.471
151.1722 12.0361 47.3256 162.770604503 219.09
-76.15 11.8833 25.9651 183.65891109 4038.31
-75.0333 11.9167 60.6689 183.187564784 5742.02
152.983 11.917 48.5974 171.120579491 400.93
-179.1 11.8167 49.1682 139.165310228 101.303
-154.0333 11.7667 53.4409 94.982807115 200.765
169.68 11.85 48.2518 169.813553131 170.532
-161.0902 11.6092 42.4497 109.96235802 278.269
-52.17 11.5717 51.0393 72.6991516418 1294.36
142.3167 11.5 15.0689 72.9070940853 97.7524
162.25 11.5 42.1249 177.478378296 99
-168.8333 11.45 48.1766 125.568262246 102.448
152.083 11.317 54.6367 169.361943608 379.745
153.0833 11.3167 49.6069 173.753123993 403
-76.1 11.2 47.3368 182.4375 3969.7
54.05 11.1167 67.082 103.699053767 796.163
159 11.1033 42.3765 179.618002984 297.586
-54.4833 10.9833 56.4082 86.404665834 3209.08
-55.0935 10.93 72.7481 90.2411931788 2810.27
173.05 10.8833 58.4089 157.297199995 219.227
174.0167 10.9167 58.387 146.702276272 199.952
-50.9333 10.8 56.7854 67.2075018194 1779.5
-54.307 10.6667 70.3246 86.4171208374 3612.24
-169.775 10.65 23.6312 128.232449669 156.091
-54.347 10.6267 81.1225 86.9125724241 3691.68
-165.5333 10.55 47.312 120.209555436 181.092
-18.35 10.4833 50.6016 173.546604588 5616.84
143.1 10.4667 36.1309 129.978167853 103.84
-174.7004 10.1767 58.2 134.32750343 99.703
-155.0167 10.2167 139.117 100.591814456 201.45
-25.3667 10.25 59.2374 98.2101526143 519.413
-174.8658 10.0093 36.1241 134.509278208 99.0067
-174.5297 10.0029 55.1883 134.15393329 99.0136
-167.0833 9.9833 47.5148 124.779562932 302.681
-77.0667 10 71.1304 180.825256717 1989.68
-76.95 10.0333 66.195 180.824660962 2177.09
-52.727 9.9883 89.5009 79.0412348819 2999.38
74.8333 9.9833 68.7066 79.6295445465 888.773
91.2433 9.96 44.784 89.8374472801 1503.6
-179 9.9 56.1947 137.300170898 100.936
-174.5063 9.869 56.1916 134.133690652 98.9284
142.8667 9.9 32.1185 131.845086031 105.029
-174.6762 9.8307 49.1694 134.314634211 100.084
-174.5395 9.7749 57.6973 134.171268948 99.5955
-54.3 9.833 69.2102 91.6266351507 4935.52
-25.985 9.7733 23.3455 88.8899520971 348.769
151.65 9.7667 40.1234 173.089826441 101.376
-177.983 9.7 217.763 136.668229566 101.574
-174.8281 9.6649 59.2059 134.478857192 100.991
128.7517 9.6983 69.5288 66.2693553634 154.751
151.65 9.683 59.1823 173.390610323 101.661
-18.17 9.5567 45.9868 121.302323688 5125.26
81.75 9.65 77.7965 116.926741153 8106.22
-174.6732 9.5055 45.1555 134.316109047 100.008
-51.9833 9.5167 135.158 81.3438582994 3004.34
-22.0267 9.47 68.6063 104.32436312 600.047
166.535 9.4933 50.1588 159.604712373 99.9154
179.80415 9.4771 52.6755 137.233126553 97.8744
-171.4 9.4 29.2158 131.26361084 211.405
179.75 9.45 51.1706 137.220243871 97.904
-155.6167 9.3 44.3546 102.481613001 202.044
-55.02 9.2633 67.5364 100.647372468 2918.11
-19.7567 9.3167 66.6748 113.405003964 1493.14
-19.5817 9.2683 74.6647 113.93125023 2459.11
-19.45 9.2667 64.0257 114.40963594 3056.63
178.95 9.2833 72.2427 137.345026181 98.5923
179.9 9.3433 39.1307 137.016289405 97.8969
-174.1268 9.0866 69.241 133.744770537 101.012
-174.0021 9.0866 56.1958 133.618354543 100.988
-20.0517 9.1333 61.4812 111.747781246 1078.4
-19.58 9.0683 38.0835 113.165382905 2215.55
54.7 9.1333 72.0279 147.399720812 859.838
90.0333 9.1333 47.508 87.6438462855 748.751
143.0833 9.0833 26.0916 150.744844979 106.999
-174.146 9.0278 47.164 133.76315845 100.918
128.3 8.9917 65.5543 70.1431159312 177.027
-174.0704 8.8785 62.2204 133.682286181 102.409
-169.5333 8.8667 54.3857 130.450684607 201.964
-56.093 8.8967 26.8985 106.904830321 5065.32
90.5383 8.9267 72.1106 87.2356492615 688.414
-160.5333 8.75 18.2864 112.671663841 416.082
-50.272 8.8467 57.8948 81.2175905304 3238.04
-49.3167 8.8 63.7011 75.2994394475 3123.19
-174.0671 8.6822 54.2009 133.668674367 106.343
-174.1547 8.6481 49.1852 133.75316261 107.867
-53.1667 8.5667 58.4493 96.9150329436 3292.23
74.6 8.6167 75.7923 69.6294446795 1060.17
75.5833 8.6333 68.8443 82.6484135381 950.803
-52.848 8.4633 65.4384 96.2642786132 2910.09
-49.6417 8.405 53.608 82.8712115767 3412.14
-49.5333 8.4 53.5549 82.6011711713 3384.96
-22.75 8.3 69.384 95.5558815002 847.928
164.1417 8.25835 42.8236 158.737600938 238.372
164.1776 8.3045 43.3284 158.805020788 239.44
176.417 8.317 52.1794 140.616622337 100.937
-177.1333 8.15 51.2926 134.533017775 165.487
-17.575 8.1567 59.3113 106.972166316 1018.3
164.1058 8.21215 45.8458 158.670262891 237.769
-179.1167 8.1167 56.3352 135.031461333 172.158
-161.2062 8.1342 35.4053 115.318008277 307.77
127.7683 8.0667 44.3407 76.2208421995 167.915
-51.1 8.0333 80.7038 91.466814069 3667.92
153.5333 7.9333 65.1989 172.04682674 100.176
-171.75 7.67 42.2661 131.645958616 179.977
-164.8 7.6833 47.7726 124.491987712 452.542
-14.9217 7.6983 76.0877 117.642848208 3782.24
-168.1167 7.6333 54.3838 130.344412209 200.908
92.033 7.567 44.4675 77.3697926328 732.26
-172.83 7.52 55.318 132.394855177 164.753
-46.6667 7.4667 88.8826 75.0923752488 1724.44
160.717 7.467 27.1025 159.57073276 119.888
-17.1333 7.4 62.9163 101.345222368 2021.98
167.9167 7.4167 45.5972 154.224863217 407.963
78.8333 7.1833 50.9714 106.074606181 1006.85
165.03 7.2383 49.6792 155.948461232 428.587
76.55 7.1167 47.9912 89.3941381556 993.105
-145.6333 7.0333 63.9109 66.0862402063 289.435
-47.91865 6.95 47.2855 84.6755963978 3218.09
82.45 6.9667 54.0694 113.939645101 1542.41
-49.6 6.7833 17.2089 90.1146877597 4771.97
-19.3 6.7833 41.6473 84.9724757465 921.538
-15.8167 6.7633 64.3332 106.237050375 2199.96
78.6167 6.8 65.3002 103.888733716 906.071
165.4 6.8 55.6403 154.726669312 357.731
173.5 6.5667 80.1555 150.54894656 442.859
-172.5333 6.3833 47.3134 131.678940561 189.196
-18.1667 6.4367 49.9886 88.9253219997 948.066
-49.978 6.3317 74.2586 90.8417100679 5327.45
-20.8167 6.35 53.1805 73.6631409194 890.23
-17.9183 6.2617 50.8989 90.4290350006 897.031
-12.6083 6.2683 72.885 116.939297288 3862.04
168.1833 6.2833 41.4051 151.412488275 301.475
-44.2167 6.2 91.3387 70.4068640887 774.679
-20.0283 6.1767 75.0916 77.3837185269 1219.13
173 6.1667 10.1123 150.18054038 339.998
-44.518 6.1433 61.2509 72.1565292431 788.959
-179 6 45.3618 132.142456055 229
-44.8217 5.9667 52.9744 73.714342419 808.785
-16.4567 5.9583 69.4734 97.6455911178 2001.26
79.5 6.017 286.523 108.206121136 1432.89
-47.75735 5.93865 45.1702 85.3112960088 4194.91
-44.8333 5.8667 53.0631 73.7463407416 843.615
-43.572 5.925 66.8643 67.8201415214 1212.11
76.205 5.8783 55.0991 86.8024035948 896.817
-18.1083 5.8333 50.8627 87.7968673973 867.028
-17.8617 5.8267 42.6706 89.2760127567 934.726
-15.5133 5.78 67.1075 98.7844340389 1941.75
2.6317 5.81 64.7481 119.850295492 3895.94
-49.0905 5.74235 53.1548 89.8497756891 5422.47
-47.7355 5.63185 40.9932 85.6353651996 4551.75
-45.453 5.585 62.8289 76.5735569145 1359.81
155 5.6333 60.4058 160.080748667 211.702
-47.6805 5.48365 43.7462 85.5258131713 4704.27
-173.1 5.4333 48.3386 130.615197352 200.068
-48.02865 5.37235 34.42 87.4538364717 5103.2
-47.56415 5.42685 43.6626 85.1574570016 4651.94
-46.695 5.3533 51.1614 82.2658713052 3350.37
-146.2167 5.3333 43.6238 69.3543493586 297.336
-47.03 5.2105 43.5158 83.7361897876 4232.93
-47.52865 5.14235 31.5968 88.6971444452 4914.39
-46.81185 5.09685 54.4349 82.7507675864 3983.28
-46.63235 5.14185 45.2196 81.9142005878 3562.29
-19.55 5.0833 64.0084 73.7615231438 1023.98
77.5833 5.1167 58.2343 92.7306593097 512.494
-47.5955 5.01415 49.8416 90.4476858193 5089.1
-45.945 4.9933 73.5124 78.6973833482 2681.57
-44.158 5.02 77.2951 70.4714302406 905.653
-12.75 5.0167 72.8475 109.771853326 2935.93
-171.42 4.9 86.6031 129.21855835 197.922
-44.1667 4.9 43.0068 70.5046961702 993.727
170.9167 4.85 46.9769 145.892806784 630.972
175.2833 4.75 46.4667 145.848084008 302.959
-147.717 4.683 54.2594 75.8316500545 507.525
-47.50235 4.72185 35.342 100.742874904 5255.24
-47.31185 4.65735 42.6687 99.4963759258 5159.66
52.0833 4.7167 46.9133 131.693351703 1819.65
76.3 4.7167 48.722 84.8194362954 341.259
-47.20685 4.5955 33.3868 98.7833412045 5136.52
-17.4833 4.65 71.3747 78.8800822197 1064.55
149.5667 4.65 70.4085 164.166643136 184.359
166.83 4.63 52.3127 148.955608047 182.367
-46.688 4.495 79.9461 95.1293652407 4559.88
-13.6983 4.5083 45.4962 101.687069994 1990.05
51.217 4.483 174.28 133.616008203 1392.86
-44.047 4.3683 54.8212 78.4786985507 1158.61
84.6833 4.3833 57.3532 92.1036662272 2769.14
2.6533 4.285 79.0826 104.81791051 4152.78
83.3333 4.2833 33.956 104.312054828 3107.94
-178.0667 4.2 38.5051 129.407080343 373.684
79.7 4.2333 52.8051 104.006967922 1883.31
173.5 4.18 97.3726 145.930859741 427.08
79.8167 4.1333 58.4703 104.837776736 2009.07
165.73 4.1 50.3299 148.862726936 199.745
-42.915 3.99 78.6641 73.3626045806 731.428
-179.55 3.9167 44.4923 129.244767299 313.999
-178.7833 3.9333 49.623 129.133213318 356.885
-43.3025 3.86335 50.5048 75.1154588419 870.3
-9.5667 3.8967 60.3205 108.00075773 1455.45
0.85 3.9383 75.2052 98.8498025639 3187.15
4.51 3.9067 61.8925 104.320664423 5304.64
-5.7767 3.795 64.2021 107.907184911 3039.01
78.65 3.8 41.4366 94.9585614204 256.709
158.767 3.75 50.6324 153.318447944 1006.54
-176.25 3.6667 18.2451 128.209540772 381.005
-165.05 3.68 59.4848 124.127379498 227.185
-42.91 3.719 84.491 73.3177388103 895.61
3.5467 3.7083 75.5072 98.9267872381 3650.51
-15.05 3.65 64.0043 90.9544063509 1523.69
168.83 3.5 58.7111 144.926968689 364.414
-45.665 3.38 59.3769 87.5696294087 3931.88
4.055 3.4183 65.5904 99.232350711 3009.84
86.5667 3.3833 57.0109 79.0614420727 2016.5
-169.6845 3.2773 73.4984 125.507173017 189.397
-169.5843 3.331 58.395 125.576561527 188.965
-169.7195 3.1991 43.2948 125.362617483 190.066
-169.5943 3.223 55.3726 125.361482144 187.842
-0.5333 3.25 62.0354 89.3903484065 2382.88
0.5333 3.25 62.9086 92.9188651565 2757.08
48.2567 3.22 94.7148 157.855306898 1933.99
48.5733 3.2183 91.0396 157.455263833 2128.9
-173.9667 3.1 52.3661 126.669806697 196.087
-169.4595 3.1257 65.4292 125.110405401 183.11
-42.89015 3.11665 71.1214 73.1802595396 1262.42
-11.6417 3.0683 55.0061 85.7628587365 853.15
-9.54 3.0767 69.9314 90.201404696 1008.53
76.25 3.0833 59.6809 78.479662458 253.003
92.5167 3.0667 66.7396 71.6469890228 1876
-169.6342 2.9565 59.3959 124.837619387 186.011
-169.5323 3.0387 70.4603 124.963086163 182.06
-167.4985 3.0353 69.4954 124.048284513 197.776
-8.8167 2.9767 65.3332 92.4776616464 1246.62
88.8167 2.9667 53.0939 73.4458844753 442.884
91.6833 2.9667 102.484 68.6162312281 1338.28
-169.581 2.8847 55.3458 124.671374772 173.956
-42.7417 2.865 49.171 72.4920417715 1402.52
-8.45 2.92 50.7122 93.6214763451 1316.29
90.05 2.9333 71.5882 73.5931904977 477.906
-169.67875 2.7954 54.362 124.529596167 185.432
-169.6403 2.8302 53.3441 124.58469051 179.866
-149 2.8 66.3668 66.0563964844 420.256
8.0667 2.8233 99.1961 111.995624174 4607.4
48.9817 2.7967 83.7507 156.620353782 2200.08
90.6 2.85 107.58 73.5489282608 517.005
168.1833 2.8167 71.5303 143.302627512 222.118
2.5667 2.72 71.3367 88.9126645498 2518.27
89.7333 2.7 210.109 73.1654290565 522.6
-12.2 2.6333 58.3234 80.6176492975 511.658
-7.2367 2.4767 49.9604 97.4420445016 2011.65
-0.2517 2.46 39.5219 86.1669627978 2135.46
0.2517 2.46 39.7429 88.6101001421 2293.42
4.4717 2.545 58.2394 96.0667758515 2731.16
51.4667 2.4833 48.8236 118.118118439 1026.59
-47.397 2.3933 85.5368 113.392182744 6688.27
-165.2 2.33 60.4317 120.783883572 196.861
-45.8967 2.3083 60.1894 93.0831518358 4834.06
-43.3 2.35 54.9223 74.9533338547 2002.54
-4.7833 2.3167 51.3478 75.092436192 1004.43
5.7183 2.2717 60.8741 103.756639812 2999.16
156.8 2.3333 48.5163 151.679278596 969.232
161.1 2.3 50.9553 148.92326355 574.368
-166.45 2.2167 51.374 121.574069117 201.079
-45.41 2.225 60.4883 86.150473727 3872.37
-5.15 2.15 64.2215 69.3250540495 1061.01
161 2.15 44.903 148.679333687 614.984
-10.9717 2.1017 65.3969 79.4271229752 477.889
164.3167 2.0667 51.3277 145.789230069 191.948
165.317 2.067 51.5199 144.559448593 303.038
-178.0167 1.95 51.4464 126.025356089 242.526
-169.85 2.05 50.3354 123.095244229 184.563
-5.3167 2 62.2091 65.3375301472 1059.34
2.6317 2.0183 84.3246 86.1485309221 1786.39
148.7317 1.8567 52.5555 141.191829443 314.501
